holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
LLY,Eli Lilly & Co,FRDRIPF3EKNDJ2CQJL29,Eli Lilly & Co,532457108,US5324571083,LLY,12.00000000,NS,USD,13407.12,0.41,Long,EC,CORP,US,N,1,N,N,N
LRCX,Lam Research Corp,549300I4GMO6D34U1T02,Lam Research Corp,512807306,US5128073062,LRCX,21.00000000,NS,USD,7870.80,0.24,Long,EC,CORP,US,N,1,N,N,N
LYV,Live Nation Entertainment Inc,5493007B9BM9ZXJINO78,Live Nation Entertainment Inc,538034109,US5380341090,LYV,41.00000000,NS,USD,7030.27,0.21,Long,EC,CORP,US,N,1,N,N,N
MAR,Marriott International Inc/MD,225YDZ14ZO8E1TXUSU86,Marriott International Inc/MD,571903202,US5719032022,MAR,53.00000000,NS,USD,20328.68,0.61,Long,EC,CORP,US,N,1,N,N,N
META,Meta Platforms Inc,BQ4BKCS1HXDV9HN80Z93,Meta Platforms Inc,30303M102,US30303M1027,META,233.00000000,NS,USD,129937.11,3.93,Long,EC,CORP,US,N,1,N,N,N
MNST,Monster Beverage Corp,52990090AP0E7HCB6F33,Monster Beverage Corp,61174X109,US61174X1090,MNST,191.00000000,NS,USD,18087.70,0.55,Long,EC,CORP,US,N,1,N,N,N
MPWR,Monolithic Power Systems Inc,529900TB7O85LSZ1XU31,Monolithic Power Systems Inc,609839105,US6098391054,MPWR,11.00000000,NS,USD,15784.45,0.48,Long,EC,CORP,US,N,1,N,N,N
MSCI,MSCI Inc,549300HTIN2PD78UB763,MSCI Inc,55354G100,US55354G1004,MSCI,17.00000000,NS,USD,9813.93,0.30,Long,EC,CORP,US,N,1,N,N,N
MU,Micron Technology Inc,B3DXGBC8GAIYWI2Z0172,Micron Technology Inc,595112103,US5951121038,MU,10.00000000,NS,USD,10485.10,0.32,Long,EC,CORP,US,N,1,N,N,N
NFLX,Netflix Inc,549300Y7VHGU0I7CE873,Netflix Inc,64110L106,US64110L1061,NFLX,223.00000000,NS,USD,16020.32,0.48,Long,EC,CORP,US,N,1,N,N,N
NVDA,NVIDIA Corp,549300S4KLFTLO7GSQ80,NVIDIA Corp,67066G104,US67066G1040,NVDA,1270.00000000,NS,USD,252730.00,7.63,Long,EC,CORP,US,N,1,N,N,N
ODFL,Old Dominion Freight Line Inc,5299009TWK32WE417T96,Old Dominion Freight Line Inc,679580100,US6795801009,ODFL,54.00000000,NS,USD,11828.16,0.36,Long,EC,CORP,US,N,1,N,N,N
ORCL,Oracle Corp,1Z4GXXU7ZHVWFCD8TV52,Oracle Corp,68389X105,US68389X1054,ORCL,384.00000000,NS,USD,60491.52,1.83,Long,EC,CORP,US,N,1,N,N,N
PANW,Palo Alto Networks Inc,549300QXR2YVZV231H43,Palo Alto Networks Inc,697435105,US6974351057,PANW,42.00000000,NS,USD,11980.92,0.36,Long,EC,CORP,US,N,1,N,N,N
PCAR,PACCAR Inc,KDTEY8BWE486IKZ3CC07,PACCAR Inc,693718108,US6937181088,PCAR,62.00000000,NS,USD,7255.86,0.22,Long,EC,CORP,US,N,1,N,N,N
PLTR,Palantir Technologies Inc,549300UVN46B3BBDHO85,Palantir Technologies Inc,69608A108,US69608A1088,PLTR,351.00000000,NS,USD,39838.50,1.20,Long,EC,CORP,US,N,1,N,N,N
PSA,Public Storage,254900GLQZAD4N7N5Q19,Public Storage,74460D109,US74460D1090,PSA,43.00000000,NS,USD,13670.56,0.41,Long,EC,CORP,US,N,1,N,N,N
Q,Qnity Electronics Inc,254900RSUG4J9TFFZX53,Qnity Electronics Inc,74743L100,US74743L1008,Q,51.00000000,NS,USD,8095.23,0.24,Long,EC,CORP,US,N,1,N,N,N
RCL,Royal Caribbean Cruises Ltd,K2NEH8QNVW44JIWK7Z55,Royal Caribbean Cruises Ltd,N/A,LR0008862868,RCL,50.00000000,NS,USD,16047.50,0.48,Long,EC,CORP,US,N,1,N,N,N
REGN,Regeneron Pharmaceuticals Inc,549300RCBFWIRX3HYQ56,Regeneron Pharmaceuticals Inc,75886F107,US75886F1075,REGN,25.00000000,NS,USD,15585.75,0.47,Long,EC,CORP,US,N,1,N,N,N
RL,Ralph Lauren Corp,HO1QNWM0IXBZ0QSMMO20,Ralph Lauren Corp,751212101,US7512121010,RL,18.00000000,NS,USD,7456.50,0.23,Long,EC,CORP,US,N,1,N,N,N
ROL,Rollins Inc,549300F2A0BXT4SGWD84,Rollins Inc,775711104,US7757111049,ROL,152.00000000,NS,USD,6770.08,0.20,Long,EC,CORP,US,N,1,N,N,N
ROST,Ross Stores Inc,549300ENZFLPGRDFZQ60,Ross Stores Inc,778296103,US7782961038,ROST,37.00000000,NS,USD,8457.83,0.26,Long,EC,CORP,US,N,1,N,N,N
SCHW,Charles Schwab Corp/The,549300VSGCJ7E698NM85,Charles Schwab Corp/The,808513105,US8085131055,SCHW,289.00000000,NS,USD,26411.71,0.80,Long,EC,CORP,US,N,1,N,N,N
SMCI,Super Micro Computer Inc,54930022CZO1N2UGVW07,Super Micro Computer Inc,86800U302,US86800U3023,SMCI,235.00000000,NS,USD,7625.75,0.23,Long,EC,CORP,US,N,1,N,N,N
SPG,Simon Property Group Inc,529900GQL5X8H7AO3T64,Simon Property Group Inc,828806109,US8288061091,SPG,73.00000000,NS,USD,16216.95,0.49,Long,EC,CORP,US,N,1,N,N,N
STLD,Steel Dynamics Inc,549300HGGKEL4FYTTQ83,Steel Dynamics Inc,858119100,US8581191009,STLD,43.00000000,NS,USD,10381.49,0.31,Long,EC,CORP,US,N,1,N,N,N
STX,Seagate Technology Holdings PL,635400RUXIFEZSRU8X70,Seagate Technology Holdings PLC,N/A,IE00BKVD2N49,STX,10.00000000,NS,USD,9932.50,0.30,Long,EC,CORP,US,N,1,N,N,N
STZ,Constellation Brands Inc,5493005GKEG8QCVY7037,Constellation Brands Inc,21036P108,US21036P1084,STZ,53.00000000,NS,USD,7580.06,0.23,Long,EC,CORP,US,N,1,N,N,N
SYK,Stryker Corp,5493002F0SC4JTBU5137,Stryker Corp,863667101,US8636671013,SYK,68.00000000,NS,USD,21330.24,0.64,Long,EC,CORP,US,N,1,N,N,N
TDG,TransDigm Group Inc,N/A,TransDigm Group Inc,893641100,US8936411003,TDG,12.00000000,NS,USD,15872.04,0.48,Long,EC,CORP,US,N,1,N,N,N
TKO,TKO Group Holdings Inc,N/A,TKO Group Holdings Inc,87256C101,US87256C1018,TKO,53.00000000,NS,USD,10786.03,0.33,Long,EC,CORP,US,N,1,N,N,N
TPL,Texas Pacific Land Corp,254900EMA79D44WVLD22,Texas Pacific Land Corp,88262P102,US88262P1021,TPL,21.00000000,NS,USD,7928.76,0.24,Long,EC,CORP,US,N,1,N,N,N
TSLA,Tesla Inc,54930043XZGB27CTOV49,Tesla Inc,88160R101,US88160R1014,TSLA,332.00000000,NS,USD,124675.96,3.77,Long,EC,CORP,US,N,1,N,N,N
TXN,Texas Instruments Inc,WDJNR2L6D8RWOEB8T652,Texas Instruments Inc,882508104,US8825081040,TXN,28.00000000,NS,USD,8487.08,0.26,Long,EC,CORP,US,N,1,N,N,N
UBER,Uber Technologies Inc,549300B2FTG34FILDR98,Uber Technologies Inc,90353T100,US90353T1007,UBER,290.00000000,NS,USD,21416.50,0.65,Long,EC,CORP,US,N,1,N,N,N
VEEV,Veeva Systems Inc,549300YZEXPDB92M2F02,Veeva Systems Inc,922475108,US9224751084,VEEV,50.00000000,NS,USD,8067.50,0.24,Long,EC,CORP,US,N,1,N,N,N
VRT,Vertiv Holdings Co,549300KTTIRAOGXCRV69,Vertiv Holdings Co,92537N108,US92537N1081,VRT,22.00000000,NS,USD,6961.46,0.21,Long,EC,CORP,US,N,1,N,N,N
WDAY,Workday Inc,549300J0DYC0N31V7G13,Workday Inc,98138H101,US98138H1014,WDAY,81.00000000,NS,USD,9565.29,0.29,Long,EC,CORP,US,N,1,N,N,N
WRB,W R Berkley Corp,SQOAGCLKBDWNVYV1OV80,W R Berkley Corp,084423102,US0844231029,WRB,109.00000000,NS,USD,7635.45,0.23,Long,EC,CORP,US,N,1,N,N,N
XYZ,Block Inc,549300OHIIUWSTIZME52,Block Inc,852234103,US8522341036,XYZ,136.00000000,NS,USD,10292.48,0.31,Long,EC,CORP,US,N,1,N,N,N
